angle Day
-22.953234733370092 18.791666666666668
-35.21787345230462 18.833333333333332
-58.83748337350061 18.875
-29.123783145855455 18.916666666666668
-23.858136156462592 18.958333333333332
-33.83745571486257 19.0
-56.444529886138234 19.041666666666668
-51.06216541816869 19.083333333333332
-53.630958795537374 19.125
-37.31488776757572 19.166666666666668
-47.32753842292597 19.208333333333332
-42.29271855894678 19.25
-66.60808483524129 19.291666666666668
-64.83947378046255 19.333333333333332
-63.91513987934099 19.375
-64.21475934298181 19.416666666666668
-65.97398007644402 19.458333333333332
-58.47743129962323 19.5
-52.03793062951464 19.541666666666668
-64.00447664359342 19.583333333333332
-48.88560431965131 19.625
-41.103487732443824 19.666666666666668
-52.41665943756587 19.708333333333332
-53.366259374391774 19.75
-87.28839362199916 19.791666666666668
-87.28839362199916 19.833333333333332
-87.28839362199916 19.875
-87.28839362199916 19.916666666666668
-87.28839362199916 19.958333333333332
-87.28839362199916 20.0
-87.28839362199916 20.041666666666668
-87.28839362199916 20.083333333333332
-87.28839362199916 20.125
-87.28839362199916 20.166666666666668
-87.28839362199916 20.208333333333332
-87.28839362199916 20.25
-87.28839362199916 20.291666666666668
-87.28839362199916 20.333333333333332
120.40311699025796 20.375
126.62351093237267 20.416666666666668
138.09269489836763 20.458333333333332
122.48419519563127 20.5
118.29657960576004 20.541666666666668
117.31626856213343 20.583333333333332
119.04697087370029 20.625
121.52939866116223 20.666666666666668
123.25526522321529 20.708333333333332
138.00647915427257 20.75
132.91740526433819 20.791666666666668
124.54861538073361 20.833333333333332
128.2375274667325 20.875
139.15667056579235 20.916666666666668
144.06214784907846 20.958333333333332
130.1924066539632 21.0
124.24386474504242 21.041666666666668
141.36021412222365 21.083333333333332
111.07313607355626 21.125
122.61287851392737 21.166666666666668
113.87814380630928 21.208333333333332
113.03310595147474 21.25
135.48171443286756 21.291666666666668
143.21030685810845 21.333333333333332
86.75963177167036 21.375
145.02515421032243 21.416666666666668
135.46621517424697 21.458333333333332
133.86844394082308 21.5
117.64784728875237 21.541666666666668
122.28414053681267 21.583333333333332
103.30310718516316 21.625
104.0638731175586 21.666666666666668
105.22510207279775 21.708333333333332
81.2230073764312 21.75
120.18139917864748 21.791666666666668
93.95818780503402 21.833333333333332
92.68388070202862 21.875
82.60800752266222 21.916666666666668
91.8392533969166 21.958333333333332
133.9261313436843 22.0
109.44894663242616 22.041666666666668
36.366596529293254 22.083333333333332
76.77594426607276 22.125
132.99595276581798 22.166666666666668
133.00483312046177 22.208333333333332
139.31268020247597 22.25
122.65582006858783 22.291666666666668
121.49339934142978 22.333333333333332
99.18959892357621 22.375
129.11484099925968 22.416666666666668
115.92807771677039 22.458333333333332
114.78699459569498 22.5
146.69837390370913 22.541666666666668
119.205159572866 22.583333333333332
127.9327975538203 22.625
138.40743777131712 22.666666666666668
79.92598486496603 22.708333333333332
147.18571791423375 22.75
146.967813470577 22.791666666666668
165.96394496931148 22.833333333333332
172.22169977558553 22.875
56.14572601189423 22.916666666666668
75.4971142041148 22.958333333333332
162.33299107480852 23.0
155.05678536481477 23.041666666666668
139.79856817639205 23.083333333333332
164.95781490811245 23.125
146.1895802074097 23.166666666666668
154.19786535622734 23.208333333333332
136.89912558829923 23.25
114.66795019207451 23.291666666666668
117.43608708905624 23.333333333333332
141.63126420399016 23.375
99.65372771767365 23.416666666666668
117.18567850371856 23.458333333333332
104.30862212607758 23.5
104.30862212607758 23.541666666666668
75.17914522421083 23.583333333333332
118.8078517103066 23.625
138.9117875717215 23.666666666666668
113.32344221234685 23.708333333333332
104.03126482848614 23.75
42.95128165930698 23.791666666666668
6.185097003334081 23.833333333333332
123.42180368328209 23.875
117.4843291986627 23.916666666666668
88.51901889299297 23.958333333333332
125.96989609000168 24.0
99.9134728570875 24.041666666666668
99.9134728570875 24.083333333333332
125.10442996607246 24.125
102.7608747036627 24.166666666666668
119.95075278615424 24.208333333333332
87.51058257060282 24.25
99.47786601727361 24.291666666666668
125.66829733339388 24.333333333333332
100.3326062372515 24.375
99.31785741286309 24.416666666666668
138.861822419822 24.458333333333332
113.06280504087057 24.5
131.64744154633235 24.541666666666668
119.95588974146722 24.583333333333332
137.7342282821595 24.625
10.89538076181965 24.666666666666668
