  2  10.062500  1.500000       -1.636        0.193        0.062        1.959     2878
  2  10.104167  2.500000       -1.870        0.294        0.060        2.007     1800
  2  10.145833  3.500000       -1.576        0.295       -0.041        2.027     1800
  2  10.187500  4.500000       -1.028        0.856       -0.041        2.072     1800
  2  10.229167  5.500000       -0.615        1.646       -0.178        2.191     1800
  2  10.270833  6.500000       -0.732        0.895        0.672        2.338     1800
  2  10.312500  7.500000       -1.057       -0.236       -0.420        1.490     1800
  2  10.354167  8.500000       -1.011        0.428        0.502        1.249     1800
  2  10.395833  9.500000       -0.485        0.068        0.958        1.259     1800
  2  10.437500 10.500000       -0.760        0.055        0.819        1.327     1800
  2  10.479167 11.500000       -0.795       -0.024        0.515        1.278     1800
  2  10.520833 12.500000       -0.629       -0.580        0.631        1.246     1800
  2  10.562500 13.500000       -0.769       -0.412        0.587        1.309     1799
  2  10.604167 14.500000       -0.999        0.356        0.428        1.309     1800
  2  10.645833 15.500000       -0.937        0.399       -0.724        1.321     1800
  2  10.687500 16.500000       -0.856        0.033        0.274        1.271     1800
  2  10.729167 17.500000       -0.887       -0.500       -0.216        1.177     2287
  2  10.770833 18.500000       -1.092        0.139        0.126        1.191     3600
  2  10.812500 19.500000       -0.790       -0.551        0.013        1.259     3472
  2  10.854167 20.500000       -0.521       -0.392        0.727        1.261     3600
  2  10.895833 21.500000       -0.639       -0.165        0.437        1.181     3600
  2  10.937500 22.500000       -0.897       -0.014       -0.241        1.096     3600
  2  10.979167 23.500000       -0.557        0.178       -0.580        1.091     3600
  2  11.020833  0.500000       -0.580        0.122       -0.755        1.078     3600
  2  11.062500  1.500000       -0.400        0.665        0.021        0.971     3600
  2  11.104167  2.500000       -0.334        0.080       -1.077        1.368     3600
  2  11.145833  3.500000       -0.671        0.806       -0.034        1.376     2157
  2  11.187500  4.500000       -0.326        0.430        0.267        1.274     1800
  2  11.229167  5.500000       -0.623       -0.062       -0.170        1.064     1800
  2  11.270833  6.500000       -0.542       -0.405       -0.497        1.033     1800
  2  11.312500  7.500000       -0.807        0.003       -0.481        1.061     1736
  2  11.354167  8.500000       -0.782        0.381       -0.421        1.093     1800
  2  11.395833  9.500000       -0.646        0.001       -0.416        0.989     1800
  2  11.437500 10.500000       -0.159        0.387       -0.633        0.997     1800
  2  11.479167 11.500000       -0.593        0.542        0.079        1.021     1800
  2  11.520833 12.500000       -0.621       -0.188       -0.156        0.965     1800
  2  11.562500 13.500000       -0.760        0.124       -0.571        1.008     1800
  2  11.604167 14.500000       -0.749        0.192       -0.166        0.890     1800
  2  11.645833 15.500000       -0.716        0.262        0.221        0.960     1800
  2  11.687500 16.500000       -0.516        0.235        0.579        1.006     1800
  2  11.729167 17.500000       -0.641        0.246        0.508        1.002     1847
  2  11.770833 18.500000        0.479        0.152        0.227        0.892     3600
  2  11.812500 19.500000        0.602       -0.462        0.054        1.030     3600
  2  11.854167 20.500000       -0.272       -0.413        0.141        1.037     3375
  2  11.895833 21.500000       -0.784       -0.055        0.326        1.018     3310
  2  11.937500 22.500000       -0.330       -0.104        0.500        0.891     3600
  2  11.979167 23.500000       -0.619       -0.196        0.082        0.865     3600
  2  12.020833  0.500000       -0.618       -0.335       -0.452        0.934     3600
