DOY,HOUR,MIN,year,SEC,DECIMALDAY,BX(nT),BY(nT),BZ(nT),RANGE,POSNX(km),POSNY(km),POSNZ(km),R^2 Br,Distance from Sun(AU),XCOM(nT)R^2,Magnitude,atan2(y/x),angle,originalangle,CorrectedAngle
185.0,1.0,29.5,2015.0,31.0,185.0537264363637,-0.2369696969696969,-0.962727272727273,-0.3009090909090909,0.0,726568818.9121213,-28.077999999999985,0.071,-5.559881259575757,4.856743441925948,-5.58965299366603,5.718312926309423,-25.65795702310495,78.47784992490121,-104.1358069480061,-25.65795702310495
185.0,2.0,29.5,2015.0,31.0,185.10938718536585,-0.08463414634146338,-0.913170731707317,-0.06341463414634148,0.0,726593782.0317073,-28.07899999999998,0.07100000000000004,-1.9858226152195124,4.856910307698581,-1.9964561844934487,3.078141307182394,-16.642277485564207,78.4782351978997,-95.12051268346393,-16.642277485564207
185.0,3.0,29.5,2015.0,31.0,185.14525789999996,0.11865384615384615,-0.8601923076923078,0.15576923076923077,0.0,726609867.5173078,-28.079249999999966,0.07100000000000006,2.784193590730769,4.857017830998052,2.799102231229946,3.2709263406466844,-3.7147114648441533,78.47848344256565,-82.1931949074098,-3.7147114648441533
185.0,4.0,29.5,2015.0,31.0,185.17813715666668,-0.25800000000000006,-0.7913333333333333,-0.2676666666666667,0.0,726624610.2366666,-28.080000000000005,0.07099999999999998,-6.054221206066668,4.857116378587348,-6.0866400032559005,6.0866400032559005,-29.53405151812169,78.47871095584256,-108.0127624739642,-29.53405151812169
185.0,5.0,29.5,2015.0,31.0,185.23875804705884,0.11058823529411765,-0.7870588235294118,0.18,0.0,726651788.4764706,-28.081000000000003,0.07099999999999998,2.595266075176471,4.857298051313309,2.60916305741921,4.163539714610173,-3.0341276481981265,78.47913035349127,-81.51325800168941,-3.0341276481981265
185.0,6.0,29.5,2015.0,31.0,185.27153989655176,-0.04637931034482759,-0.7415517241379308,-0.016034482758620686,0.0,726666483.6206895,-28.08099999999997,0.07048275862068956,-1.0884687423965518,4.857396280886967,-1.0942972125138497,1.899739834086681,-15.073798773887535,78.47935710665867,-93.55315588054613,-15.073798773887535
185.0,7.0,29.5,2015.0,31.0,185.31260037796605,0.0052542372881356,-0.6755932203389832,-0.09355932203389833,0.0,726684888.047458,-28.081762711864446,0.06999999999999995,0.12335049220338991,4.857519305130067,0.12401100230079126,3.7552657974927377,-10.97605412758919,78.47964108399857,-89.45569521158778,-10.97605412758919
185.0,8.0,29.5,2015.0,31.0,185.342720425,0.22949999999999998,-0.6725,0.044000000000000004,0.0,726698387.425,-28.082,0.07000000000000003,5.3865365692000005,4.857609541610964,5.415380087027635,5.438976194739471,7.1797810195646665,78.47984936890889,-71.3000683493442,7.1797810195646665
185.0,9.0,29.5,2015.0,31.0,185.39931052244899,0.1738775510204082,-0.6220408163265305,-0.24081632653061222,0.0,726723747.1265309,-28.083000000000013,0.06999999999999995,4.081298291387756,4.857779058332426,4.103152593852314,4.103152593852314,3.6729063060722833,78.48024062823023,-74.80733432215797,3.6729063060722833
185.0,10.0,29.5,2015.0,31.0,185.43215835813956,0.04651162790697674,-0.4837209302325581,-0.282093023255814,0.0,726738465.4372094,-28.083000000000006,0.06999999999999998,1.0917996374651162,4.857877442762099,1.097645943700086,2.88678121173969,-2.849654797484988,78.48046769625603,-81.33012249374102,-11.221747820740802
185.0,11.0,29.5,2015.0,31.0,185.4804435678571,0.07303571428571425,-0.6835714285714284,-0.0480357142857143,0.0,726760098.3892857,-28.084000000000003,0.06999999999999994,1.7144600678214288,4.858022048056726,1.7236405604833915,2.9036789263611076,-5.738533873710378,78.48080142419225,-84.21933529790263,-5.738533873710378
185.0,12.0,29.5,2015.0,31.0,185.52084533666664,-0.0605,-0.6689999999999999,-0.18783333333333332,0.0,726778197.1783334,-28.08446666666667,0.06999999999999997,-1.4202983724000002,4.858143029266936,-1.4279037048901293,2.1674086960917824,-17.67574572256983,78.48108061662298,-96.1568263391928,-17.67574572256983
185.0,13.0,29.5,2015.0,31.0,185.5604286518519,-0.13481481481481483,-0.8424074074074072,-0.04555555555555557,0.0,726795927.3907408,-28.08500000000002,0.06999999999999995,-3.1650602466296296,4.858261546729552,-3.1820083300714295,3.1820083300714295,-20.896137157063258,78.48135411060348,-99.37749126766673,-20.896137157063258
185.0,14.0,29.5,2015.0,31.0,185.60625389069764,0.1525581395348837,-0.7560465116279069,0.2327906976744185,0.0,726816451.0906975,-28.085837209302337,0.06899999999999996,3.5818335477441856,4.858398737237288,3.601013345016006,4.325593959957684,-0.8939801073106425,78.4816706789497,-79.37565078626034,-0.8939801073106425
185.0,15.0,29.5,2015.0,31.0,185.64688694912272,-0.05859649122807018,-0.8729824561403511,-0.0856140350877193,0.0,726834647.1631579,-28.08600000000001,0.06899999999999996,-1.3758417656842103,4.858520368737689,-1.3832090443424951,3.155637356638348,-15.36688460821306,78.4819513301664,-93.84883593837947,-15.36688460821306
185.0,16.0,29.5,2015.0,31.0,185.68785915423726,-0.02508474576271188,-0.9222033898305085,-0.15576271186440677,0.0,726852993.0745763,-28.086966101694905,0.06899999999999996,-0.5889883120677966,4.858643001835405,-0.5921421929227924,1.632431881620943,-13.298782082104546,78.48223427890649,-91.781016361011,-13.298782082104546
185.0,17.0,29.5,2015.0,31.0,185.72917858333344,-0.15,-1.0076666666666665,-0.046000000000000006,0.0,726871492.3616666,-28.08718333333332,0.06899999999999996,-3.5222842063666664,4.858766660171572,-3.541145132268777,3.541145132268777,-19.982422529371107,78.48251957929025,-98.46494210866135,-19.982422529371107
185.0,18.0,29.5,2015.0,31.0,185.77084522833337,-0.22249999999999998,-0.9608333333333329,-0.15966666666666665,0.0,726890144.9850001,-28.08799999999998,0.06899999999999996,-5.224992765,4.858891343482624,-5.252971257238508,5.252971257238508,-24.64339153489251,78.48280723036488,-103.12619876525741,-24.64339153489251
185.0,19.0,29.5,2015.0,31.0,185.81251187999993,-0.22633333333333336,-0.8628333333333333,-0.2181666666666667,0.0,726908795.4583333,-28.088433333333306,0.06899999999999996,-5.315280723316665,4.8590160124220185,-5.343742684377899,5.343742684377899,-26.36174458503389,78.48309483411195,-104.84483941914583,-26.36174458503389
185.0,20.0,29.5,2015.0,31.0,185.85400785932202,0.01135593220338984,-0.831186440677966,0.3052542372881356,0.0,726927367.4186441,-28.088999999999995,0.06899999999999996,0.2667367703728809,4.859140156541741,0.26816507717909505,2.525195128500503,-10.35579369422642,78.48338121304847,-88.83917490727491,-10.35579369422642
185.0,21.0,29.5,2015.0,31.0,185.89445629000005,0.15699999999999997,-0.7345999999999998,0.5792,0.0,726945468.4800003,-28.08959999999999,0.06873999999999998,3.687412027640001,4.85926115294118,3.7071571705116435,3.7071571705116435,1.8029581244719035,78.48366031715912,-76.6807021926872,1.8029581244719035
185.0,22.0,29.5,2015.0,31.0,185.93716460508477,-0.07372881355932202,-1.262881355932203,0.34898305084745757,0.0,726964578.6983051,-28.089999999999975,0.06800000000000005,-1.7317566026440676,4.859388895042151,-1.7410297137634663,2.557500993870611,-14.64679046293625,78.48395496734852,-93.13074543028475,-14.64679046293625
185.0,23.0,29.5,2015.0,31.0,185.99092919999998,-0.08210526315789474,-1.2494736842105263,-0.029999999999999985,0.0,726988633.0210526,-28.091,0.06800000000000003,-1.9285819422105266,4.859549685969607,-1.938909002319021,4.872187086730388,-14.427487136467112,78.48432582727276,-92.91181296373985,-14.427487136467112
186.0,0.0,29.5,2015.0,31.0,186.0022111333333,0.05000000000000001,-0.8466666666666667,0.6,0.0,726993680.0833334,-28.090999999999998,0.068,1.1744801393333335,4.859583423016938,1.1807691782511602,5.195422138849491,-3.34382735475119,78.48440363782964,-81.82823099258083,-3.34382735475119
186.0,1.0,29.5,,,,,,,,,,,,,,,,,,
186.0,2.0,29.5,,,,,,,,,,,,,,,,,,
186.0,3.0,29.5,2015.0,31.0,186.1537848733333,-0.32199999999999995,-1.3020000000000003,-0.5086666666666667,0.0,727061472.7399999,-28.093000000000014,0.06800000000000003,-7.565112528066668,4.860036582486634,-7.605621759612097,7.605621759612097,-25.4118350500764,78.48544869533983,-103.89728374541625,-25.4118350500764
186.0,4.0,29.5,2015.0,31.0,186.19104625384614,-0.0958974358974359,-1.260769230769231,0.052307692307692284,0.0,727078133.8666664,-28.093743589743617,0.06800000000000005,-2.2531189292307685,4.860147953654192,-2.2651838014991528,4.251775767814351,-16.066845398735815,78.48570550631062,-94.55255090504646,-16.066845398735815
186.0,5.0,29.5,2015.0,31.0,186.23032853437502,-0.0275,-1.205,0.11062500000000003,0.0,727095696.7531251,-28.09400000000002,0.06740625,-0.6462157932500001,4.860265352627843,-0.6496761126321705,4.384881035065613,-12.15612615698036,78.4859762042884,-90.64210236126875,-12.15612615698036
186.0,6.0,29.5,2015.0,31.0,186.2673727894737,-0.04236842105263158,-1.1965789473684212,0.0739473684210526,0.0,727112257.3578948,-28.094842105263176,0.067,-0.9955066242894737,4.860376051857589,-1.0008373061723432,4.5070536985263665,-13.105575535322037,78.48623144310542,-91.5918069784275,-13.105575535322037
186.0,7.0,29.5,2015.0,31.0,186.31876165476191,-0.014523809523809526,-0.738095238095238,-0.04142857142857143,0.0,727135227.897619,-28.0952142857143,0.06700000000000002,-0.34131321385714275,4.860529598246121,-0.3431408583358107,1.8168542230318505,-12.73582404068084,78.4865854558909,-91.22240949657173,-12.73582404068084
186.0,8.0,29.5,2015.0,31.0,186.35417830500003,-0.0743333333333333,-0.7493333333333333,-0.06416666666666666,0.0,727151056.9916667,-28.096,0.06700000000000007,-1.7468256789499996,4.86063540769831,-1.75617948117304,1.7640547568373675,-17.16008797751149,78.48682939458122,-95.6469173720927,-17.16008797751149
186.0,9.0,29.5,2015.0,31.0,186.39584495666674,-0.16066666666666668,-0.6903333333333332,0.12533333333333335,0.0,727169677.5183333,-28.096399999999996,0.06700000000000007,-3.7758730046000006,4.860759876459451,-3.7960918332866282,3.7960918332866282,-25.169073151475406,78.48711633872604,-103.65618949020148,-25.169073151475406
186.0,10.0,29.5,2015.0,31.0,186.43751160500003,-0.25833333333333336,-0.6651666666666662,0.11850000000000005,0.0,727188295.9150001,-28.096999999999984,0.06700000000000007,-6.071433090416666,4.860884330982623,-6.103944052840558,6.103944052840558,-32.689578433426604,78.48740323594009,-111.17698166936664,-32.689578433426604
186.0,11.0,29.5,2015.0,30.883333333333333,186.4791782549999,-0.19983333333333342,-0.6143333333333332,0.2864999999999999,0.0,727206912.1633334,-28.09764999999997,0.06700000000000007,-4.696787436,4.861008771145277,-4.72193752464178,4.72193752464178,-29.81124249664121,78.48769008594671,-108.2989325825879,-29.81124249664121
186.0,12.0,29.5,2015.0,30.166666666666668,186.52084490333337,-0.13083333333333333,-0.6788333333333335,0.0656666666666666,0.0,727225526.2783334,-28.097999999999974,0.06700000000000007,-3.075197301850001,4.861133197047687,-3.091664192361587,3.146803683963519,-22.381939146622752,78.48797688898293,-100.86991603560564,-22.381939146622752
186.0,13.0,29.5,2015.0,30.0,186.56251155166677,-0.1035,-0.5698333333333332,-0.08733333333333339,0.0,727244138.2550002,-28.098899999999983,0.06608333333333327,-2.432910750183333,4.86125760865642,-2.4459383613587087,3.202143050425273,-22.26987948815273,78.48826364497754,-100.75814313313029,-22.26987948815273
186.0,14.0,29.5,2015.0,30.0,186.6046716228069,-0.21912280701754377,-0.5024561403508772,-0.010526315789473687,0.0,727262968.4578946,-28.099175438596475,0.06599999999999995,-5.150929554210526,4.861383478996626,-5.1785114570066035,5.1785114570066035,-35.177300854659165,78.488553748846,-113.66585460350518,-35.177300854659165
186.0,15.0,29.5,2015.0,30.0,186.64584484333326,-0.016333333333333328,-0.5196666666666666,0.02333333333333333,0.0,727281355.7900001,-28.099999999999973,0.06599999999999993,-0.38394130650000025,4.861506388970592,-0.385997213416338,1.9852819353194373,-13.100153566178477,78.48883701581425,-91.58899058199276,-13.100153566178477
186.0,16.0,29.5,2015.0,30.0,186.69514045142859,0.19114285714285714,-0.4660000000000002,0.1754285714285714,0.0,727303367.7542858,-28.100714285714286,0.06600000000000002,4.493707493114285,4.861653527769293,4.517770140792548,4.517770140792548,10.546580510611593,78.48917610439389,-67.94259559378231,10.546580510611593
186.0,17.0,29.5,2015.0,30.0,186.72917813833342,0.1526666666666667,-0.5140000000000003,0.10433333333333332,0.0,727318564.7749997,-28.101000000000045,0.06599999999999993,3.5893129327833337,4.861755112132356,3.608532780289626,3.62429019945555,5.163192533269959,78.48941019860663,-73.32621766533666,5.163192533269959
186.0,18.0,29.5,2015.0,30.0,186.77084478666666,0.15050000000000005,-0.6228333333333335,0.08099999999999997,0.0,727337166.068333,-28.101683333333362,0.06599999999999993,3.5385563516333334,4.861879452328434,3.5575044107459854,3.5575044107459854,2.0640035161587686,78.48969671960995,-76.4256932034512,2.0640035161587686
186.0,19.0,29.5,2015.0,30.0,186.81251143499992,0.039166666666666676,-0.6043333333333332,0.0011666666666666516,0.0,727355765.2133334,-28.102000000000025,0.06599999999999993,0.9209072453333333,4.862003778163996,0.9258384667894493,2.730316412800045,-7.09660477771039,78.48998319345294,-85.58658797116333,-7.09660477771039
186.0,20.0,29.5,2015.0,30.0,186.85417808500006,-0.21783333333333335,-0.6176666666666666,-0.21749999999999997,0.0,727374362.2183331,-28.102933333333347,0.06574999999999996,-5.122237962583333,4.862128089694745,-5.14966622918992,5.14966622918992,-31.09110968120337,78.49026962026987,-109.58137930147328,-31.09110968120337
186.0,21.0,29.5,2015.0,30.0,186.8961919559323,-0.28152542372881345,-0.6086440677966097,-0.23101694915254242,0.0,727393112.035593,-28.103203389830515,0.06499999999999996,-6.6202345306949155,4.862253422697818,-6.655684183705499,6.655684183705499,-36.41937091407768,78.49055838644895,-114.90992930052663,-36.41937091407768
186.0,22.0,29.5,2015.0,30.0,186.9375113833333,-0.20916666666666664,-0.6928333333333333,-0.168,0.0,727411549.8233333,-28.104000000000024,0.06499999999999996,-4.918923522333333,4.86237666994207,-4.945263092528408,4.945263092528408,-28.317346743024096,78.49084233307991,-106.80818907610397,-28.317346743024096
186.0,23.0,29.5,2015.0,30.0,186.97917803166655,-0.21233333333333335,-0.7243333333333333,-0.15166666666666667,0.0,727430140.43,-28.104466666666678,0.06499999999999996,-4.993649251666668,4.862500938703215,-5.020388958911411,5.020388958911411,-27.87399419637194,78.49112861918744,-106.36512281555942,-27.87399419637194
187.0,0.0,29.5,2015.0,30.016666666666666,187.02084470666674,-0.05466666666666664,-0.6868333333333333,0.1596666666666667,0.0,727448728.9,-28.105000000000015,0.06499999999999996,-1.28568793755,4.862625193181823,-1.2925724657608118,2.679781603545537,-14.999807304142706,78.49141485834366,-93.49122216248641,-14.999807304142706
187.0,1.0,29.5,2015.0,30.0,187.0625113283334,0.14716666666666664,-0.5271666666666666,0.37800000000000006,0.0,727467315.2083337,-28.105716666666662,0.06499999999999996,3.4614061722833345,4.862749433210789,3.479941111971193,3.479941111971193,4.258312369081322,78.49170105016951,-74.2333886810882,4.258312369081322
187.0,2.0,29.5,2015.0,30.0,187.10415127179485,0.19923076923076927,-0.3743589743589743,0.48410256410256397,0.0,727485887.4435897,-28.106,0.06499999999999996,4.686233258435898,4.862873579168384,4.711326832116508,4.711326832116508,20.125870876677943,78.49198701101703,-58.36611613433908,20.125870876677943
187.0,3.0,29.5,2015.0,30.0,187.1404102,0.17488372093023258,-0.23674418604651162,0.6027906976744185,0.0,727502058.0069766,-28.106976744186024,0.06499999999999996,4.113742402860464,4.862981671169633,4.1357704352272995,4.1357704352272995,22.905177725721423,78.49223598208476,-55.58705825636333,22.905177725721423
187.0,4.0,29.5,2015.0,30.0,187.20024276666666,0.305,-0.26666666666666666,0.5283333333333333,0.0,727528738.15,-28.107833333333335,0.06416666666666666,7.174928706166665,4.863160014371661,7.213348603821469,7.213348603821469,37.3995028087484,78.49264674038616,-41.09314393163776,37.3995028087484
187.0,5.0,29.5,2015.0,30.0,187.22481836666668,0.26583333333333337,0.08888888888888889,0.5927777777777777,0.0,727539695.4611112,-28.107999999999976,0.06400000000000004,6.253752536194446,4.86323325842989,6.2872397724199125,6.2872397724199125,97.06637934511832,78.49281542705606,18.573563918062266,97.06637934511832
187.0,6.0,29.5,2015.0,30.0,187.27792788999997,0.292,-0.002999999999999997,0.612,0.0,727563372.3599999,-28.108700000000006,0.06400000000000002,6.8697693867,4.863391526470592,6.906555234690313,6.906555234690313,78.2384406120652,78.49317991317619,-0.25473930111097454,78.2384406120652
187.0,7.0,29.5,2015.0,30.0,187.311275104,0.2584,-0.06280000000000001,0.6173999999999998,0.0,727578237.2960002,-28.10899999999999,0.06400000000000004,6.079518121199999,4.863490891016047,6.112072376912055,6.112072376912055,64.69760614531903,78.49340873574364,-13.79580259042463,64.69760614531903
187.0,8.0,29.5,2015.0,30.0,187.34768914999998,0.25531249999999994,-0.2578125,0.5662500000000003,0.0,727594467.6999998,-28.10962500000001,0.06400000000000004,6.0071509875624995,4.863599383021394,6.0393177359217916,6.0393177359217916,33.48621192761676,78.49365856681112,-45.007446639194356,33.48621192761676
187.0,9.0,29.5,2015.0,30.0,187.407997284,0.24840000000000007,-0.30119999999999997,0.5215999999999998,0.0,727621344.548,-28.110160000000004,0.06400000000000004,5.844935302119999,4.863779041096259,5.8762334271205825,5.8762334271205825,27.88497317124913,78.49407225291696,-50.60909908166781,27.88497317124913
187.0,10.0,29.5,2015.0,30.152542372881356,187.43717886779652,0.1561016949152542,-0.407457627118644,0.46271186440677975,0.0,727634347.8813558,-28.111000000000033,0.06400000000000004,3.6732429364915244,4.863865961773772,3.692912207617182,3.692912207617182,9.805588133065056,78.49427238793996,-68.68868425487491,9.805588133065056
187.0,11.0,29.5,2015.0,47.0,187.4797217966101,0.08254237288135592,-0.4613559322033898,0.44915254237288144,0.0,727653303.2644069,-28.111338983050874,0.06400000000000004,1.9424206025762716,4.863992668879728,1.9528217652549602,2.0009412634803776,-1.3053260695466389,78.4945641196663,-79.79989018921296,-1.3053260695466389
187.0,12.0,29.5,2015.0,47.0,187.52104121499994,0.1671666666666667,-0.4523333333333335,0.43966666666666676,0.0,727671711.3733333,-28.112000000000023,0.06311666666666672,3.9340444250333317,4.864115717736187,3.955110220975383,3.955110220975383,8.866325470513404,78.49484741461201,-69.62852194409862,8.866325470513404
187.0,13.0,29.5,2015.0,47.0,187.55738988421055,0.2647368421052631,-0.37526315789473685,0.4278947368421053,0.0,727687903.1526315,-28.11231578947369,0.06299999999999997,6.230499049947368,4.864223951555027,6.263861769715001,6.263861769715001,23.69900323710392,78.49509658909368,-54.79609335198977,23.69900323710392
187.0,14.0,29.5,2015.0,47.0,187.60860431818182,0.29045454545454547,-0.4554545454545456,0.3636363636363636,0.0,727710714.3863637,-28.11300000000001,0.06299999999999996,6.836175713954546,4.864376433063932,6.8727816763515595,6.8727816763515595,21.04338229022578,78.49544761289054,-57.452065322664765,21.04338229022578
187.0,15.0,29.5,2015.0,47.0,187.64391442499996,0.2783333333333334,-0.4627083333333333,0.35020833333333323,0.0,727726439.8729168,-28.113854166666684,0.06300000000000003,6.5511759954375,4.864481549952655,6.586255857769152,6.586255857769152,19.523072430977404,78.49568958757779,-58.97261715660037,19.523072430977404
187.0,16.0,29.5,2015.0,47.0,187.70368002142854,0.17071428571428568,-0.485,0.31999999999999995,0.0,727753053.2071428,-28.11471428571429,0.06299999999999997,4.018413922071428,4.864659446571815,4.039931494990729,4.039931494990729,7.22965406162489,78.49609907545998,-71.26644501383511,7.22965406162489
187.0,17.0,29.5,2015.0,47.0,187.72905118448284,0.17189655172413798,-0.4686206896551727,0.3120689655172415,0.0,727764349.4327587,-28.115000000000006,0.06300000000000006,4.046391315344827,4.864734956101331,4.068058699978475,4.068058699978475,8.41652514038138,78.49627287610934,-70.07974773572798,8.41652514038138
187.0,18.0,29.5,2015.0,47.0,187.7710411083334,0.11433333333333331,-0.48566666666666664,0.21083333333333346,0.0,727783043.3533332,-28.11545,0.06300000000000006,2.691497660683334,4.864859915463463,2.7059099383070535,2.7059099383070535,1.7115913168353665,78.49656048522769,-76.78496916839232,1.7115913168353665
187.0,19.0,29.5,2015.0,47.0,187.81270775999988,0.05,-0.4968333333333336,0.23433333333333337,0.0,727801591.2066667,-28.11599999999999,0.06283333333333334,1.1770911448999994,4.86498389844029,1.1833941652011972,1.341184778905261,-5.771804995901419,78.49684583304828,-84.26865082894969,-5.771804995901419
187.0,20.0,29.5,2015.0,47.0,187.8543744066666,-0.08400000000000002,-0.5053333333333334,0.10399999999999995,0.0,727820136.9200001,-28.11671666666664,0.061999999999999944,-1.9776293999166665,4.865107867112302,-1.9882190966392017,2.082894164457894,-20.82013776908071,78.49713113398329,-99.31726890306399,-20.82013776908071
187.0,21.0,29.5,2015.0,47.0,187.8960410566667,-0.0663333333333333,-0.5103333333333335,0.051,0.0,727838680.5066669,-28.116999999999976,0.061999999999999944,-1.5617698665166668,4.8652318215686305,-1.5701327424293472,1.5701327424293472,-18.9027810761119,78.49741638824374,-97.40019746435563,-18.9027810761119
187.0,22.0,29.5,2015.0,47.0,187.937707705,-0.09133333333333336,-0.4871666666666663,0.18699999999999997,0.0,727857221.9549996,-28.11799999999999,0.061999999999999944,-2.1504974811166666,4.865355761731288,-2.162012841850175,2.177793584417508,-22.19475445152063,78.49770159565601,-100.69245604717666,-22.19475445152063
187.0,23.0,29.5,2015.0,47.0,187.97902713220327,-0.0905084745762712,-0.48118644067796595,0.16762711864406776,0.0,727875606.7762712,-28.118271186440662,0.061999999999999944,-2.1311931352881355,4.865478654921603,-2.142605126360758,2.142605126360758,-22.07500963944267,78.49798438004949,-100.57299401949217,-22.07500963944267
188.0,0.0,29.5,2015.0,30.016666666666666,188.02084426333343,-0.13683333333333333,-0.47533333333333333,0.1193333333333333,0.0,727894210.9166665,-28.11899999999998,0.061999999999999944,-3.2221523302499997,4.865603014148846,-3.2394061270574683,3.2394061270574683,-27.460378067225122,78.4982705238775,-105.95864859110254,-27.460378067225122
188.0,1.0,29.5,2015.0,30.0,188.06251088666664,-0.13183333333333336,-0.49816666666666676,0.07033333333333333,0.0,727912745.9616667,-28.119566666666632,0.061999999999999944,-3.104570583666667,4.865726911508472,-3.121194760503981,3.121194760503981,-26.270665971821117,78.49855559102528,-104.76922156284644,-26.270665971821117
188.0,2.0,29.5,2015.0,30.0,188.1041775349999,-0.04966666666666666,-0.5178333333333333,0.059333333333333335,0.0,727931278.8716667,-28.11999999999996,0.061999999999999944,-1.1696503204500002,4.865850794596706,-1.1759134970595748,1.807298790129288,-17.00435308208912,78.49884061139953,-95.50319369348865,-17.00435308208912
188.0,3.0,29.5,2015.0,30.0,188.14584418500004,0.026000000000000013,-0.49066666666666653,0.1816666666666667,0.0,727949809.6466668,-28.12085000000003,0.061549999999999994,0.6123150993333333,4.865974663413551,0.6155938891408862,1.9415667451878673,-8.683202988472653,78.49912558500586,-87.18232857347851,-8.683202988472653
188.0,4.0,29.5,2015.0,30.0,188.18751083333345,-0.012333333333333332,-0.5113333333333334,0.16766666666666669,0.0,727968338.2916665,-28.12113333333336,0.06099999999999995,-0.29049477648333333,4.866098517992428,-0.2920503012831763,0.9471603514025995,-12.853961606589447,78.49941051192712,-91.35337211851657,-12.853961606589447
188.0,5.0,29.5,2015.0,30.0,188.22917748333327,-0.06016666666666666,-0.49899999999999994,0.2298333333333334,0.0,727986864.8033333,-28.122000000000018,0.06099999999999995,-1.41716429285,4.866222358311057,-1.4247528430410705,1.4326464005138437,-18.393472497591738,78.49969539211777,-96.89316788970955,-18.393472497591738
188.0,6.0,29.5,2015.0,30.0,188.2708441316666,-0.1355,-0.4699999999999999,0.08849999999999998,0.0,728005389.1766667,-28.122433333333344,0.06099999999999995,-3.1917430993166653,4.866346184336011,-3.208834062596618,3.208834062596618,-27.001151930073856,78.49998022550685,-105.50113215558073,-27.001151930073856
188.0,7.0,29.5,2015.0,30.0,188.31251078166673,-0.17499999999999993,-0.4663333333333333,0.06716666666666664,0.0,728023911.4150002,-28.12300000000003,0.06099999999999995,-4.12236825295,4.866469996089577,-4.144442474570517,4.144442474570517,-32.06251992010531,78.50026501215139,-110.56278493225672,-32.06251992010531
188.0,8.0,29.5,2015.0,30.0,188.35417742833343,-0.14683333333333334,-0.46066666666666695,0.13800000000000004,0.0,728042431.52,-28.12371666666668,0.06099999999999995,-3.4590419400166668,4.866593793582892,-3.477564219820972,3.477564219820972,-29.219474468886215,78.5005497520828,-107.72002422096901,-29.219474468886215
188.0,9.0,29.5,2015.0,30.0,188.3958440799999,-0.16366666666666665,-0.49400000000000016,0.03499999999999998,0.0,728060949.4950001,-28.12400000000002,0.06099999999999995,-3.855801019766667,4.866717576838239,-3.8764478424040623,3.8764478424040623,-29.677980258828896,78.50083444535817,-108.17881470418708,-29.677980258828896
188.0,10.0,29.5,2015.0,30.0,188.43751072833322,-0.17550000000000007,-0.5008333333333337,-0.09116666666666667,0.0,728079465.3249999,-28.125,0.06099999999999995,-4.134765354316666,4.8668413457553505,-4.156905959237574,4.156905959237574,-30.716720552229038,78.50111909175274,-109.21783964398173,-30.716720552229038
188.0,11.0,29.5,2015.0,30.0,188.47917737666674,-0.07683333333333332,-0.5391666666666668,0.03016666666666668,0.0,728097979.0283334,-28.125299999999992,0.0602666666666667,-1.8102874333500005,4.8669651004567775,-1.8199810568852621,1.8199810568852621,-19.656755898114472,78.5014036915541,-98.15815958966854,-19.656755898114472
188.0,12.0,29.5,2015.0,30.0,188.5208440266667,0.04283333333333334,-0.4984999999999999,0.2183333333333333,0.0,728116490.5950004,-28.12599999999998,0.060000000000000046,1.0093045781,4.86708884087567,1.014709144517632,3.5335519926377,-6.361211452762291,78.50168824461433,-84.86289969737659,-6.361211452762291
188.0,13.0,29.5,2015.0,30.0,188.56018694615386,0.2402564102564102,-0.47717948717948705,0.37641025641025644,0.0,728133967.792308,-28.126410256410228,0.06000000000000004,5.661287830487181,4.867205667060883,5.691602570677942,5.691602570677942,15.529938673093138,78.50195688477889,-62.97201821168577,15.529938673093138
188.0,14.0,29.5,2015.0,30.0,188.60244120545448,0.224909090909091,-0.5719999999999998,0.3201818181818182,0.0,728152736.2418181,-28.126999999999974,0.060000000000000046,5.2999282207454534,4.867331124611086,5.3283079730707055,5.3283079730707055,10.015857905562019,78.50224535935439,-68.48638745379236,10.015857905562019
188.0,15.0,29.5,,,,,,,,,,,,,,,,,,
188.0,16.0,29.5,,,,,,,,,,,,,,,,,,
188.0,17.0,29.5,,,,,,,,,,,,,,,,,,
188.0,18.0,29.5,,,,,,,,,,,,,,,,,,
188.0,19.0,29.5,2015.0,30.0,188.831955,0.22249999999999998,-0.19,0.255,0.0,728254642.9000001,-28.13,0.059000000000000004,5.244619161999999,4.868012318850271,5.272702748466299,5.272702748466299,38.1748613318638,78.50381143341113,-40.32895010154733,38.1748613318638
188.0,20.0,29.5,2015.0,30.0,188.84043712857144,0.16928571428571426,-0.4128571428571428,0.45928571428571435,0.0,728258407.7999998,-28.130214285714285,0.05900000000000002,3.9903270430714284,4.8680374852941215,4.011694217898384,5.061167094545428,16.1881762055045,78.5038692831301,-62.315693077625575,16.1881762055045
188.0,21.0,29.5,2015.0,30.0,188.8985269363636,-0.2040909090909091,-0.9922727272727273,-0.14772727272727273,0.0,728284189.4000001,-28.131090909090894,0.059000000000000004,-4.811108278954546,4.868209822192516,-4.8368705262255665,5.353943936992644,-24.505757077677814,78.50426541692815,-103.01002249460598,-24.505757077677814
188.0,22.0,29.5,2015.0,30.0,188.9434904388889,-0.20222222222222222,-0.7994444444444445,-0.9255555555555556,0.0,728304142.35,-28.132,0.05900000000000002,-4.767280096888888,4.868343197526742,-4.792807655506662,4.977147081370871,-33.96379475096832,78.50457197478875,-112.46836672575705,-33.96379475096832
